subject	activity	domain	signal	feature	axis	valuetype	meanvalue	count
26	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.600932264175765	392
26	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.620355788665816	392
27	SITTING	Frequency	Body	Acceleration	X	mean	-0.681454795855319	376
27	SITTING	Frequency	Body	Acceleration	X	std	-0.654659392263298	376
27	SITTING	Frequency	Body	Acceleration	Y	mean	-0.641267840429521	376
27	SITTING	Frequency	Body	Acceleration	Y	std	-0.649506674776596	376
27	SITTING	Frequency	Body	Acceleration	Z	mean	-0.715482857547872	376
27	SITTING	Frequency	Body	Acceleration	Z	std	-0.692130765962766	376
27	SITTING	Frequency	Body	AccelerationJerk	X	mean	-0.714554678365692	376
27	SITTING	Frequency	Body	AccelerationJerk	X	std	-0.712857956529255	376
27	SITTING	Frequency	Body	AccelerationJerk	Y	mean	-0.694509658473138	376
27	SITTING	Frequency	Body	AccelerationJerk	Y	std	-0.675744794384308	376
27	SITTING	Frequency	Body	AccelerationJerk	Z	mean	-0.76857445225266	376
27	SITTING	Frequency	Body	AccelerationJerk	Z	std	-0.797303408218085	376
27	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.688572791044947	376
27	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.707531366315426	376
27	SITTING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.667185803946808	376
27	SITTING	Frequency	Body	AccelerationMagnitude	NA	std	-0.734883056953989	376
27	SITTING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.837585999827128	376
27	SITTING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.848260021656915	376
27	SITTING	Frequency	Body	AngularVelocity	X	mean	-0.768505711292553	376
27	SITTING	Frequency	Body	AngularVelocity	X	std	-0.806288410297872	376
27	SITTING	Frequency	Body	AngularVelocity	Y	mean	-0.795433953608777	376
27	SITTING	Frequency	Body	AngularVelocity	Y	std	-0.808791849202128	376
27	SITTING	Frequency	Body	AngularVelocity	Z	mean	-0.702788513114362	376
27	SITTING	Frequency	Body	AngularVelocity	Z	std	-0.697147299066489	376
27	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.785953610106383	376
27	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.777810418832447	376
27	SITTING	Time	Body	Acceleration	X	mean	0.277264567074468	376
27	SITTING	Time	Body	Acceleration	X	std	-0.660976085218085	376
27	SITTING	Time	Body	Acceleration	Y	mean	-0.0167969215592152	376
27	SITTING	Time	Body	Acceleration	Y	std	-0.630460488658511	376
27	SITTING	Time	Body	Acceleration	Z	mean	-0.110848300413564	376
27	SITTING	Time	Body	Acceleration	Z	std	-0.68321532587766	376
27	SITTING	Time	Body	AccelerationJerk	X	mean	0.0768320396617021	376
27	SITTING	Time	Body	AccelerationJerk	X	std	-0.700549974357447	376
27	SITTING	Time	Body	AccelerationJerk	Y	mean	0.00617714992829521	376
27	SITTING	Time	Body	AccelerationJerk	Y	std	-0.674792293475665	376
27	SITTING	Time	Body	AccelerationJerk	Z	mean	-0.00495000607441489	376
27	SITTING	Time	Body	AccelerationJerk	Z	std	-0.783632076781915	376
27	SITTING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.70180744799867	376
27	SITTING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.696003354282979	376
27	SITTING	Time	Body	AccelerationMagnitude	NA	mean	-0.627947737417819	376
27	SITTING	Time	Body	AccelerationMagnitude	NA	std	-0.677874152031915	376
27	SITTING	Time	Body	AngularJerk	X	mean	-0.0893066039356303	376
27	SITTING	Time	Body	AngularJerk	X	std	-0.8210758325	376
27	SITTING	Time	Body	AngularJerk	Y	mean	-0.0450414487725798	376
27	SITTING	Time	Body	AngularJerk	Y	std	-0.837320211489362	376
27	SITTING	Time	Body	AngularJerk	Z	mean	-0.0586254676047872	376
27	SITTING	Time	Body	AngularJerk	Z	std	-0.782945588829787	376
27	SITTING	Time	Body	AngularJerkMagnitude	NA	mean	-0.823067662473404	376
27	SITTING	Time	Body	AngularJerkMagnitude	NA	std	-0.837212879564096	376
27	SITTING	Time	Body	AngularVelocity	X	mean	-0.0608887602789628	376
27	SITTING	Time	Body	AngularVelocity	X	std	-0.795853557018617	376
27	SITTING	Time	Body	AngularVelocity	Y	mean	-0.0552177945716489	376
27	SITTING	Time	Body	AngularVelocity	Y	std	-0.802048718989362	376
27	SITTING	Time	Body	AngularVelocity	Z	mean	0.108947089653191	376
27	SITTING	Time	Body	AngularVelocity	Z	std	-0.674128512103723	376
27	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.694016019806117	376
27	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.754713306440957	376
27	SITTING	Time	Gravity	Acceleration	X	mean	0.627230079867021	376
27	SITTING	Time	Gravity	Acceleration	X	std	-0.974620173404255	376
27	SITTING	Time	Gravity	Acceleration	Y	mean	0.032242387143617	376
27	SITTING	Time	Gravity	Acceleration	Y	std	-0.972505174787234	376
27	SITTING	Time	Gravity	Acceleration	Z	mean	0.14116869604876	376
27	SITTING	Time	Gravity	Acceleration	Z	std	-0.959200394414894	376
27	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.627947737417819	376
27	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.677874152031915	376
28	SITTING	Frequency	Body	Acceleration	X	mean	-0.68776883432233	206
28	SITTING	Frequency	Body	Acceleration	X	std	-0.683199944917476	206
28	SITTING	Frequency	Body	Acceleration	Y	mean	-0.622841114519417	206
28	SITTING	Frequency	Body	Acceleration	Y	std	-0.623192236384369	206
28	SITTING	Frequency	Body	Acceleration	Z	mean	-0.741462254985437	206
28	SITTING	Frequency	Body	Acceleration	Z	std	-0.713211963058252	206
28	SITTING	Frequency	Body	AccelerationJerk	X	mean	-0.718019745738835	206
28	SITTING	Frequency	Body	AccelerationJerk	X	std	-0.734238501912621	206
28	SITTING	Frequency	Body	AccelerationJerk	Y	mean	-0.705976257345146	206
28	SITTING	Frequency	Body	AccelerationJerk	Y	std	-0.688305009647573	206
28	SITTING	Frequency	Body	AccelerationJerk	Z	mean	-0.804585188883495	206
28	SITTING	Frequency	Body	AccelerationJerk	Z	std	-0.842972637427184	206
28	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.706908798520874	206
28	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.726122136199029	206
28	SITTING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.656100294024272	206
28	SITTING	Frequency	Body	AccelerationMagnitude	NA	std	-0.715164661849515	206
28	SITTING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.826660930776699	206
28	SITTING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.833674226650485	206
28	SITTING	Frequency	Body	AngularVelocity	X	mean	-0.70487616923301	206
28	SITTING	Frequency	Body	AngularVelocity	X	std	-0.784465639902913	206
28	SITTING	Frequency	Body	AngularVelocity	Y	mean	-0.773967850635922	206
28	SITTING	Frequency	Body	AngularVelocity	Y	std	-0.762735614126214	206
28	SITTING	Frequency	Body	AngularVelocity	Z	mean	-0.709727226558252	206
28	SITTING	Frequency	Body	AngularVelocity	Z	std	-0.738649933252427	206
28	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.762735296006796	206
28	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.767012523398058	206
28	SITTING	Time	Body	Acceleration	X	mean	0.278739266553398	206
28	SITTING	Time	Body	Acceleration	X	std	-0.68398972178932	206
28	SITTING	Time	Body	Acceleration	Y	mean	-0.0187975204834951	206
28	SITTING	Time	Body	Acceleration	Y	std	-0.606549833999029	206
28	SITTING	Time	Body	Acceleration	Z	mean	-0.107807008381068	206
28	SITTING	Time	Body	Acceleration	Z	std	-0.70744912	206
28	SITTING	Time	Body	AccelerationJerk	X	mean	0.0792910308825243	206
28	SITTING	Time	Body	AccelerationJerk	X	std	-0.713004659097087	206
28	SITTING	Time	Body	AccelerationJerk	Y	mean	0.0135107680737864	206
28	SITTING	Time	Body	AccelerationJerk	Y	std	-0.687209413543689	206
28	SITTING	Time	Body	AccelerationJerk	Z	mean	0.00364494866063107	206
28	SITTING	Time	Body	AccelerationJerk	Z	std	-0.824228169757282	206
28	SITTING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.723779362805825	206
28	SITTING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.714477557324272	206
28	SITTING	Time	Body	AccelerationMagnitude	NA	mean	-0.644599448147087	206
28	SITTING	Time	Body	AccelerationMagnitude	NA	std	-0.659757363641262	206
28	SITTING	Time	Body	AngularJerk	X	mean	-0.0898649942082524	206
28	SITTING	Time	Body	AngularJerk	X	std	-0.746765237315534	206
28	SITTING	Time	Body	AngularJerk	Y	mean	-0.0456655215715049	206
28	SITTING	Time	Body	AngularJerk	Y	std	-0.847302632669903	206
28	SITTING	Time	Body	AngularJerk	Z	mean	-0.0591893236052913	206
28	SITTING	Time	Body	AngularJerk	Z	std	-0.793601885631068	206
28	SITTING	Time	Body	AngularJerkMagnitude	NA	mean	-0.813718189757282	206
28	SITTING	Time	Body	AngularJerkMagnitude	NA	std	-0.824174463058252	206
28	SITTING	Time	Body	AngularVelocity	X	mean	-0.0567790137621359	206
28	SITTING	Time	Body	AngularVelocity	X	std	-0.764813965509709	206
28	SITTING	Time	Body	AngularVelocity	Y	mean	-0.0488593126606262	206
28	SITTING	Time	Body	AngularVelocity	Y	std	-0.765086678543689	206
28	SITTING	Time	Body	AngularVelocity	Z	mean	0.0966943342504854	206
28	SITTING	Time	Body	AngularVelocity	Z	std	-0.710462349475728	206
28	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.683567422362136	206
28	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.737683990849515	206
28	SITTING	Time	Gravity	Acceleration	X	mean	0.647073359805825	206
28	SITTING	Time	Gravity	Acceleration	X	std	-0.974479128592233	206
28	SITTING	Time	Gravity	Acceleration	Y	mean	-0.137379481334951	206
28	SITTING	Time	Gravity	Acceleration	Y	std	-0.959880660436893	206
28	SITTING	Time	Gravity	Acceleration	Z	mean	-0.00797649700048543	206
28	SITTING	Time	Gravity	Acceleration	Z	std	-0.946447412281553	206
28	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.644599448147087	206
28	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.659757363641262	206
28	STANDING	Frequency	Body	Acceleration	X	mean	-0.614814832168182	176
28	STANDING	Frequency	Body	Acceleration	X	std	-0.606381585607955	176
28	STANDING	Frequency	Body	Acceleration	Y	mean	-0.540562190071023	176
28	STANDING	Frequency	Body	Acceleration	Y	std	-0.56224204456875	176
28	STANDING	Frequency	Body	Acceleration	Z	mean	-0.684319004011364	176
28	STANDING	Frequency	Body	Acceleration	Z	std	-0.675349070397727	176
28	STANDING	Frequency	Body	AccelerationJerk	X	mean	-0.650093316014205	176
28	STANDING	Frequency	Body	AccelerationJerk	X	std	-0.668766481176136	176
28	STANDING	Frequency	Body	AccelerationJerk	Y	mean	-0.629450020630682	176
28	STANDING	Frequency	Body	AccelerationJerk	Y	std	-0.615705270717614	176
28	STANDING	Frequency	Body	AccelerationJerk	Z	mean	-0.749187660607954	176
28	STANDING	Frequency	Body	AccelerationJerk	Z	std	-0.796834974772727	176
28	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.638582720019318	176
28	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.683350492909091	176
28	STANDING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.596766476930682	176
28	STANDING	Frequency	Body	AccelerationMagnitude	NA	std	-0.675726065523296	176
28	STANDING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.783731989943182	176
28	STANDING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.800627497215909	176
28	STANDING	Frequency	Body	AngularVelocity	X	mean	-0.638634953056818	176
28	STANDING	Frequency	Body	AngularVelocity	X	std	-0.735772226022727	176
28	STANDING	Frequency	Body	AngularVelocity	Y	mean	-0.715582747721591	176
28	STANDING	Frequency	Body	AngularVelocity	Y	std	-0.715167583522727	176
28	STANDING	Frequency	Body	AngularVelocity	Z	mean	-0.631127818871023	176
28	STANDING	Frequency	Body	AngularVelocity	Z	std	-0.655394226196591	176
28	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.708848978369318	176
28	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.716597399028409	176
28	STANDING	Time	Body	Acceleration	X	mean	0.276120153465909	176
28	STANDING	Time	Body	Acceleration	X	std	-0.608133788585227	176
28	STANDING	Time	Body	Acceleration	Y	mean	-0.0196106242455114	176
28	STANDING	Time	Body	Acceleration	Y	std	-0.535146354788636	176
28	STANDING	Time	Body	Acceleration	Z	mean	-0.111939260223295	176
28	STANDING	Time	Body	Acceleration	Z	std	-0.660507169431818	176
28	STANDING	Time	Body	AccelerationJerk	X	mean	0.0824062308022727	176
28	STANDING	Time	Body	AccelerationJerk	X	std	-0.643135700714773	176
28	STANDING	Time	Body	AccelerationJerk	Y	mean	0.0141872457548864	176
28	STANDING	Time	Body	AccelerationJerk	Y	std	-0.609963881289773	176
28	STANDING	Time	Body	AccelerationJerk	Z	mean	-0.00247734002281818	176
28	STANDING	Time	Body	AccelerationJerk	Z	std	-0.773531586988636	176
28	STANDING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.649224303329546	176
28	STANDING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.656365538846023	176
28	STANDING	Time	Body	AccelerationMagnitude	NA	mean	-0.569569991120455	176
28	STANDING	Time	Body	AccelerationMagnitude	NA	std	-0.607805066017045	176
28	STANDING	Time	Body	AngularJerk	X	mean	-0.0860805048176136	176
28	STANDING	Time	Body	AngularJerk	X	std	-0.689791758278409	176
28	STANDING	Time	Body	AngularJerk	Y	mean	-0.0437809983988636	176
28	STANDING	Time	Body	AngularJerk	Y	std	-0.798979959488636	176
28	STANDING	Time	Body	AngularJerk	Z	mean	-0.0626159225017045	176
28	STANDING	Time	Body	AngularJerk	Z	std	-0.741845433806818	176
28	STANDING	Time	Body	AngularJerkMagnitude	NA	mean	-0.760708643386364	176
28	STANDING	Time	Body	AngularJerkMagnitude	NA	std	-0.784159789318182	176
28	STANDING	Time	Body	AngularVelocity	X	mean	-0.0735291511680114	176
28	STANDING	Time	Body	AngularVelocity	X	std	-0.711556711367045	176
28	STANDING	Time	Body	AngularVelocity	Y	mean	-0.0451436890589205	176
28	STANDING	Time	Body	AngularVelocity	Y	std	-0.713427389630682	176
28	STANDING	Time	Body	AngularVelocity	Z	mean	0.105692923933523	176
28	STANDING	Time	Body	AngularVelocity	Z	std	-0.622184131999432	176
28	STANDING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.607539045567045	176
28	STANDING	Time	Body	AngularVelocityMagnitude	NA	std	-0.679673857163068	176
28	STANDING	Time	Gravity	Acceleration	X	mean	0.596489908068182	176
28	STANDING	Time	Gravity	Acceleration	X	std	-0.973164266079545	176
28	STANDING	Time	Gravity	Acceleration	Y	mean	-0.159514371232955	176
28	STANDING	Time	Gravity	Acceleration	Y	std	-0.960933256704545	176
28	STANDING	Time	Gravity	Acceleration	Z	mean	-0.0926602648977273	176
28	STANDING	Time	Gravity	Acceleration	Z	std	-0.945966059659091	176
28	STANDING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.569569991120455	176
28	STANDING	Time	Gravity	AccelerationMagnitude	NA	std	-0.607805066017045	176
29	STANDING	Frequency	Body	Acceleration	X	mean	-0.579901000186134	344
29	STANDING	Frequency	Body	Acceleration	X	std	-0.5727879490375	344
29	STANDING	Frequency	Body	Acceleration	Y	mean	-0.587686308146221	344
29	STANDING	Frequency	Body	Acceleration	Y	std	-0.630978844851831	344
29	STANDING	Frequency	Body	Acceleration	Z	mean	-0.680547675465116	344
29	STANDING	Frequency	Body	Acceleration	Z	std	-0.602550925183721	344
29	STANDING	Frequency	Body	AccelerationJerk	X	mean	-0.629875853152035	344
29	STANDING	Frequency	Body	AccelerationJerk	X	std	-0.651564188964826	344
29	STANDING	Frequency	Body	AccelerationJerk	Y	mean	-0.641289075786337	344
29	STANDING	Frequency	Body	AccelerationJerk	Y	std	-0.655526116655523	344
29	STANDING	Frequency	Body	AccelerationJerk	Z	mean	-0.768433928313954	344
29	STANDING	Frequency	Body	AccelerationJerk	Z	std	-0.818292780813954	344
29	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.609879937469099	344
29	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.636434470547384	344
29	STANDING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.589294014734302	344
29	STANDING	Frequency	Body	AccelerationMagnitude	NA	std	-0.639314176054942	344
29	STANDING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.840464164156977	344
29	STANDING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.851462426569767	344
29	STANDING	Frequency	Body	AngularVelocity	X	mean	-0.685747413486628	344
29	STANDING	Frequency	Body	AngularVelocity	X	std	-0.752567831707849	344
29	STANDING	Frequency	Body	AngularVelocity	Y	mean	-0.735972301656977	344
29	STANDING	Frequency	Body	AngularVelocity	Y	std	-0.588857987485174	344
29	STANDING	Frequency	Body	AngularVelocity	Z	mean	-0.689221357718023	344
29	STANDING	Frequency	Body	AngularVelocity	Z	std	-0.749163172296512	344
29	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.722018434984302	344
29	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.671454324368401	344
29	STANDING	Time	Body	Acceleration	X	mean	0.279111521944767	344
29	STANDING	Time	Body	Acceleration	X	std	-0.574295395364826	344
29	STANDING	Time	Body	Acceleration	Y	mean	-0.018471953048314	344
29	STANDING	Time	Body	Acceleration	Y	std	-0.598400275636657	344
29	STANDING	Time	Body	Acceleration	Z	mean	-0.108675612269477	344
29	STANDING	Time	Body	Acceleration	Z	std	-0.606461283926453	344
29	STANDING	Time	Body	AccelerationJerk	X	mean	0.0788382324713372	344
29	STANDING	Time	Body	AccelerationJerk	X	std	-0.623456414216366	344
29	STANDING	Time	Body	AccelerationJerk	Y	mean	0.00900161248883721	344
29	STANDING	Time	Body	AccelerationJerk	Y	std	-0.635499779848779	344
29	STANDING	Time	Body	AccelerationJerk	Z	mean	-0.00355290542467733	344
29	STANDING	Time	Body	AccelerationJerk	Z	std	-0.793746797790698	344
29	STANDING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.664538060484884	344
29	STANDING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.620472049862791	344
29	STANDING	Time	Body	AccelerationMagnitude	NA	mean	-0.553585593347965	344
29	STANDING	Time	Body	AccelerationMagnitude	NA	std	-0.579067216088081	344
29	STANDING	Time	Body	AngularJerk	X	mean	-0.100707751809855	344
29	STANDING	Time	Body	AngularJerk	X	std	-0.736117664139535	344
29	STANDING	Time	Body	AngularJerk	Y	mean	-0.0464322029527616	344
29	STANDING	Time	Body	AngularJerk	Y	std	-0.853639613139535	344
29	STANDING	Time	Body	AngularJerk	Z	mean	-0.052785999031686	344
29	STANDING	Time	Body	AngularJerk	Z	std	-0.770221314302326	344
29	STANDING	Time	Body	AngularJerkMagnitude	NA	mean	-0.802293906366279	344
29	STANDING	Time	Body	AngularJerkMagnitude	NA	std	-0.840156364186047	344
29	STANDING	Time	Body	AngularVelocity	X	mean	-0.0101831910869331	344
29	STANDING	Time	Body	AngularVelocity	X	std	-0.73469927369157	344
29	STANDING	Time	Body	AngularVelocity	Y	mean	-0.0882883296441861	344
29	STANDING	Time	Body	AngularVelocity	Y	std	-0.634569173421512	344
29	STANDING	Time	Body	AngularVelocity	Z	mean	0.0881626266546221	344
29	STANDING	Time	Body	AngularVelocity	Z	std	-0.713864583982558	344
29	STANDING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.602228993700349	344
29	STANDING	Time	Body	AngularVelocityMagnitude	NA	std	-0.653732301592151	344
29	STANDING	Time	Gravity	Acceleration	X	mean	0.683067625610465	344
29	STANDING	Time	Gravity	Acceleration	X	std	-0.973282885843023	344
29	STANDING	Time	Gravity	Acceleration	Y	mean	0.115489757911628	344
29	STANDING	Time	Gravity	Acceleration	Y	std	-0.964643161017442	344
29	STANDING	Time	Gravity	Acceleration	Z	mean	0.208215370043721	344
29	STANDING	Time	Gravity	Acceleration	Z	std	-0.941621790232558	344
29	STANDING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.553585593347965	344
29	STANDING	Time	Gravity	AccelerationMagnitude	NA	std	-0.579067216088081	344
30	STANDING	Frequency	Body	Acceleration	X	mean	-0.635650125322193	383
30	STANDING	Frequency	Body	Acceleration	X	std	-0.609238911508407	383
30	STANDING	Frequency	Body	Acceleration	Y	mean	-0.55849001001906	383
30	STANDING	Frequency	Body	Acceleration	Y	std	-0.531321491840992	383
30	STANDING	Frequency	Body	Acceleration	Z	mean	-0.634958546900783	383
30	STANDING	Frequency	Body	Acceleration	Z	std	-0.506570361273995	383
30	STANDING	Frequency	Body	AccelerationJerk	X	mean	-0.685307771157441	383
30	STANDING	Frequency	Body	AccelerationJerk	X	std	-0.701879208571802	383
30	STANDING	Frequency	Body	AccelerationJerk	Y	mean	-0.671673670524282	383
30	STANDING	Frequency	Body	AccelerationJerk	Y	std	-0.672622022924282	383
30	STANDING	Frequency	Body	AccelerationJerk	Z	mean	-0.755432212793734	383
30	STANDING	Frequency	Body	AccelerationJerk	Z	std	-0.807184940939948	383
30	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.656339723754047	383
30	STANDING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.664600262443812	383
30	STANDING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.600372067046214	383
30	STANDING	Frequency	Body	AccelerationMagnitude	NA	std	-0.646522810920757	383
30	STANDING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.811292332428198	383
30	STANDING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.822805618746736	383
30	STANDING	Frequency	Body	AngularVelocity	X	mean	-0.667418236692689	383
30	STANDING	Frequency	Body	AngularVelocity	X	std	-0.676801995680601	383
30	STANDING	Frequency	Body	AngularVelocity	Y	mean	-0.629910665959817	383
30	STANDING	Frequency	Body	AngularVelocity	Y	std	-0.496310421449608	383
30	STANDING	Frequency	Body	AngularVelocity	Z	mean	-0.615699347830287	383
30	STANDING	Frequency	Body	AngularVelocity	Z	std	-0.620253390415144	383
30	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.669600510563003	383
30	STANDING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.589192650089817	383
30	STANDING	Time	Body	Acceleration	X	mean	0.276305836721932	383
30	STANDING	Time	Body	Acceleration	X	std	-0.615890785389034	383
30	STANDING	Time	Body	Acceleration	Y	mean	-0.0175856077340209	383
30	STANDING	Time	Body	Acceleration	Y	std	-0.519047387875457	383
30	STANDING	Time	Body	Acceleration	Z	mean	-0.10589355727859	383
30	STANDING	Time	Body	Acceleration	Z	std	-0.522643273772115	383
30	STANDING	Time	Body	AccelerationJerk	X	mean	0.0734799270148825	383
30	STANDING	Time	Body	AccelerationJerk	X	std	-0.679007254150131	383
30	STANDING	Time	Body	AccelerationJerk	Y	mean	0.00730438257971279	383
30	STANDING	Time	Body	AccelerationJerk	Y	std	-0.6607705539047	383
30	STANDING	Time	Body	AccelerationJerk	Z	mean	-0.000653871890373369	383
30	STANDING	Time	Body	AccelerationJerk	Z	std	-0.781644485013055	383
30	STANDING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.697050126998956	383
30	STANDING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.658972148093473	383
30	STANDING	Time	Body	AccelerationMagnitude	NA	mean	-0.538131194183003	383
30	STANDING	Time	Body	AccelerationMagnitude	NA	std	-0.588158111633681	383
30	STANDING	Time	Body	AngularJerk	X	mean	-0.0926769005274151	383
30	STANDING	Time	Body	AngularJerk	X	std	-0.780636429556136	383
30	STANDING	Time	Body	AngularJerk	Y	mean	-0.0412903779669452	383
30	STANDING	Time	Body	AngularJerk	Y	std	-0.79894807305483	383
30	STANDING	Time	Body	AngularJerk	Z	mean	-0.0493556177875196	383
30	STANDING	Time	Body	AngularJerk	Z	std	-0.76322854691906	383
30	STANDING	Time	Body	AngularJerkMagnitude	NA	mean	-0.785870931331593	383
30	STANDING	Time	Body	AngularJerkMagnitude	NA	std	-0.810398514673629	383
30	STANDING	Time	Body	AngularVelocity	X	mean	-0.0354229280326632	383
30	STANDING	Time	Body	AngularVelocity	X	std	-0.671005846122715	383
30	STANDING	Time	Body	AngularVelocity	Y	mean	-0.0717482452402089	383
30	STANDING	Time	Body	AngularVelocity	Y	std	-0.538990663942298	383
30	STANDING	Time	Body	AngularVelocity	Z	mean	0.0834544586693995	383
30	STANDING	Time	Body	AngularVelocity	Z	std	-0.589783442185379	383
30	STANDING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.510032754098198	383
30	STANDING	Time	Body	AngularVelocityMagnitude	NA	std	-0.573779428671018	383
30	STANDING	Time	Gravity	Acceleration	X	mean	0.696858200678851	383
30	STANDING	Time	Gravity	Acceleration	X	std	-0.974319118563969	383
30	STANDING	Time	Gravity	Acceleration	Y	mean	0.0512698188974987	383
30	STANDING	Time	Gravity	Acceleration	Y	std	-0.952288292767624	383
30	STANDING	Time	Gravity	Acceleration	Z	mean	0.184343178348037	383
30	STANDING	Time	Gravity	Acceleration	Z	std	-0.92943263464752	383
30	STANDING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.538131194183003	383
30	STANDING	Time	Gravity	AccelerationMagnitude	NA	std	-0.588158111633681	383
